,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Review,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment,Vader,sentiment_dict_sompound
3527,3527,3527,3527,Pravin Reddy,"
Good



  Excellent product

",0.8,1.0,1,1,0.765
3528,3528,3528,3528,Suresh,"
Button not working



  Button not working proper

",0.1,0.0,0,0,0.0
3529,3529,3529,3529,Anand,"
low quality product






                    The media could not be loaded.
                




   wastage of money

",0.3,0.0,0,0,-0.2732
3530,3530,3530,3530,sandeep,"
Superb



  It's good

",0.8,1.0,1,1,0.7906
3531,3531,3531,3531,Gopinath,"
so nice product



  I like it

",1.0,1.0,1,1,0.6801
3532,3532,3532,3532,A Sree Krishna Chaitanya,"
Best



  Best product for normal smart tv

",0.4732142857142857,1.0,1,1,0.9022
3533,3533,3533,3533,Amazon Customer,"
Best one



  Fulfills the need in perfect way

",0.65,1.0,1,1,0.872
3534,3534,3534,3534,Kavita,"
Amazon stick not delivered with pack



  I do not get Amazon stick with this pack

",0.0,0.0,0,0,0.0469
3535,3535,3535,3535,SUNIL G SONCHHATRA,"
Enjoyed a lot!!



  Very nice product. Running successfully.

",0.8833333333333333,1.0,1,1,0.88
3536,3536,3536,3536,Rakesh K.,"
Ok product



  Volume and power buttons are not working

",0.5,1.0,0,1,0.296
3537,3537,3537,3537,Amazon Customer,"
Video freezes after 3 to 4 of playing and no audio output



  Product seems to be good but not working

",0.6000000000000001,1.0,0,1,0.1779
3538,3538,3538,3538,abhilash c.,"
Very good product



  Very good user interface

",0.7800000000000001,1.0,1,1,0.7496
3539,3539,3539,3539,SANDRA V P,"
Fire stick



  Alexa did not respond correctly.

",0.0,0.0,0,0,-0.34
3540,3540,3540,3540,kamal,"
Better



  Tv volume likley down with stick

",0.3944444444444445,1.0,1,1,0.4404
3541,3541,3541,3541,Sana N.,"
Happy and satisfied



  This product is just awesome ...

",1.0,1.0,1,1,0.891
3542,3542,3542,3542,Mahesh,"
My voice control buttons are not working



  My voice control buttons are not working

",0.0,0.0,0,0,0.0
3543,3543,3543,3543,Agnibha Dutta,"
Close your eyes and order. You won't be disaapointed.



  Exceptional product with great features.

",0.875,1.0,1,1,0.6557
3544,3544,3544,3544,Mohd Fahad,"
Fabulous



  Superb excellent

",1.0,1.0,1,1,0.9042
3545,3545,3545,3545,Umesh,"
Fabulous



  Fabulous product

",1.0,1.0,1,1,0.7783
3546,3546,3546,3546,ARUN KUMAR,"
Great experience



  Great experience

",0.75,1.0,1,1,0.8481
3547,3547,3547,3547,Ashish Trikha,"
Great :)



  Great :)

",0.875,1.0,1,1,0.9349
3548,3548,3548,3548,Ravi Singh,"
Nice Quality



  Good Performance

",0.8,1.0,1,1,0.6908
3549,3549,3549,3549,Dhaval suthar,"
Best in class



  Best one

",0.3,1.0,1,1,0.8555
3550,3550,3550,3550,G. Sunil Dev,"
Very good product



  It's been a month. Working fine

",0.6400000000000001,1.0,1,1,0.6115
3551,3551,3551,3551,Shubham Agarwal,"
3rd Generation (Latest Fire Stick)



  Good product. I got it at 2700.

",0.5,1.0,1,1,0.128
3552,3552,3552,3552,noyal john,"
Easy to use



  It’s Working.. nice packaging..

",0.9166666666666667,1.0,1,1,0.6908
3553,3553,3553,3553,Harsh Kothari,"
It's not worth it



  Volume buttons are not working properly

",0.1,0.0,0,0,-0.1695
3554,3554,3554,3554,Akshay dholariya,"
Nice product



  Nice and good product for non smart tv.

",0.8107142857142857,1.0,1,1,0.8807
3555,3555,3555,3555,shyju.p,"
Good streaming device



  Alexa recognition is some bit to impove

",0.6000000000000001,1.0,1,1,0.4404
3556,3556,3556,3556,jyoti soni,"
Good for my not so smart tv.!



  Beautiful handy remote.

",0.6685714285714286,1.0,1,1,0.6718
3557,3557,3557,3557,Anilkumar,"
Worth it...good experience



  It's amazing product of Amazon.

",0.5,1.0,1,1,0.7506
3558,3558,3558,3558,Arnav Singh,"
Must buy



  Great experience,Must buy

",0.75,1.0,1,1,0.6249
3559,3559,3559,3559,Shiv,"
Super



  Super smoooth😁

",0.6666666666666666,1.0,0,1,0.8957
3560,3560,3560,3560,Sunishchai sachar,"
Satisfied



  Awesome product

",1.0,1.0,1,1,0.7845
3561,3561,3561,3561,Santosh,"
Not functional within month



  It is unfunctional within month

",0.0,0.0,0,0,0.0
3562,3562,3562,3562,Sunitha,"
Mind blowing purchase



  Easy to operate

",0.8333333333333334,1.0,1,1,0.4404
3563,3563,3563,3563,Amazon Customer,"
Very poor build quality



  Very poor build quality

",0.78,0.0,0,0,-0.7774
3564,3564,3564,3564,punakanta,"
Mini smart



  Amazing

",0.7714285714285715,1.0,1,1,0.7579
3565,3565,3565,3565,Nirmal,"
Great



  Worth for money

",0.425,1.0,1,1,0.7184
3566,3566,3566,3566,Sarfaraz Ahmed,"
All over good



  Good 👍

",0.6000000000000001,1.0,1,1,0.7003
3567,3567,3567,3567,Nithin,"
Awesome



  Good device for a non smart TV

",0.7476190476190476,1.0,1,1,0.8658
3568,3568,3568,3568,Pranab,"
OK as of now, wait for future.



  So far so good. Only used for a month.

",0.645,1.0,0,1,0.7908
3569,3569,3569,3569,Ramesh shankar rane,"
Product is not good



  Voice recognition Not working properly

",0.35000000000000003,0.0,0,0,-0.3412
3570,3570,3570,3570,Sameer Sutar,"
Remote not working



  Valume keyOn/off key not working

",0.6,0.0,0,0,0.0
3571,3571,3571,3571,sumit sharma,"
Great product



  Great product loved it easy to connect

",0.7833333333333333,1.0,1,1,0.9432
3572,3572,3572,3572,Varun Kumar,"
Great device.....Must buy



  Useful device ....give 5 star for better quality

",0.4166666666666667,1.0,0,1,0.872
3573,3573,3573,3573,dipak,"
Very good product from Amazon



  Very good product from Amazon

",0.7800000000000001,1.0,1,1,0.831
3574,3574,3574,3574,Deepak singh,"
Awesome



  Very good product from amazon

",0.8900000000000001,1.0,1,1,0.8399
3575,3575,3575,3575,Subrata Maji,"
Best.



  Best quality on each and every field.

",0.3,1.0,1,1,0.8555
3576,3576,3576,3576,ashok,"
Installation not too easy



  It's better to use normal to smart tv

",0.656547619047619,1.0,0,1,0.4929
3577,3577,3577,3577,Manish,"
Power



  Some time power in device not working

",0.0,0.0,0,0,0.0
3578,3578,3578,3578,Raj Mohan Darji,"
You can buy this from Amazon



  Like this product and quality is good

",0.6000000000000001,1.0,1,1,0.7269
3579,3579,3579,3579,md khans,"
Very nice product for online classes 👍👍👍



  Very nice for online classes 👍👍👍👍

",1.0,1.0,1,1,0.734
3580,3580,3580,3580,Mohammed safwan,"
It's good but there is no free subscription



  You have to provide free subscription

",0.7333333333333334,1.0,1,1,0.4305
3581,3581,3581,3581,Vikrant Sachdeva,"
Best👍



  It’s good go for it👍

",0.6000000000000001,1.0,1,1,0.7964
3582,3582,3582,3582,Pushpa agarwal,"
It's comes with ultra smooth performance...  Must Buy Value For 🤑



  Must buy it's good...

",0.55,1.0,1,1,0.6486
3583,3583,3583,3583,piyush,"
Good experience



  Good sound n pictures quality

",0.5333333333333333,1.0,1,1,0.7003
3584,3584,3584,3584,Raaghav,"
Super



  Nice product Thanks Amazon 😊

",0.6222222222222221,1.0,1,1,0.946
3585,3585,3585,3585,Amazon Customer,"
Defective Remote



  My remote is not functioning properly

",0.16666666666666666,0.0,0,0,-0.4404
3586,3586,3586,3586,Guru Gurunath,"
Nice



  Best products

",0.65,1.0,1,1,0.7906
3587,3587,3587,3587,Vinay Bidhuri,"
Working great



  Working great

",0.75,1.0,1,1,0.8481
3588,3588,3588,3588,Amazon Customer,"
Slow



  Nice,but slow

",0.39999999999999997,0.0,0,0,0.0
3589,3589,3589,3589,Amazon Customer,"
Not satisfied



  Not satisfied

",1.0,0.0,0,0,-0.0891
3590,3590,3590,3590,rajshekar,"
This fire TV stick was amazing to compare the other streaming divises I am full satisfied with this



  Streaming quality is so good

",0.685,1.0,1,1,0.8377
3591,3591,3591,3591,Brijesh Awasthi,"
Nice product



  Not linked with my amazon id

",1.0,1.0,0,1,0.5423
3592,3592,3592,3592,rhishi h.,"
Volume button is not working



  Volume button is not working

",0.0,0.0,0,0,0.0
3593,3593,3593,3593,Mohammed Usman,"
Nice



  Full satisfaction , value for Money.

",0.775,1.0,1,1,0.7964
3594,3594,3594,3594,satish sangwan,"
Better than the best



  Excellent Media streaming experience

",0.6,1.0,1,1,0.8957
3595,3595,3595,3595,Jyoti Saha,"
Got the deal



  Got it for 2k, best in its category.

",0.3,1.0,0,1,0.6369
3596,3596,3596,3596,pardeep kaur,"
Nice product



  Nice product worth  of money

",0.7000000000000001,1.0,1,1,0.7579
3597,3597,3597,3597,Amazon Customer,"
Fire tv stick not working



  Fire tv stick is not working

",0.0,0.0,0,0,-0.0936
3598,3598,3598,3598,Amazon Customer,"
The one device that you must have !



  Entertainment packed device.

",0.0,0.0,1,1,0.4753
3599,3599,3599,3599,akhilesh mishra,"
Really satisfied



  Fire TV stick is worth investing in.

",0.55,1.0,1,1,0.3214
3600,3600,3600,3600,Rahul,"
Nice



  Nice quality

",1.0,1.0,1,1,0.6808
3601,3601,3601,3601,MA,"
Nice product



  Nice product

",1.0,1.0,1,1,0.6808
3602,3602,3602,3602,saikat chatterjee,"
Fire tv



  Nice product

",1.0,1.0,1,1,0.1027
3603,3603,3603,3603,Sandeep Kumar,"
Good fecility



  M using for fun nd good time

",0.46666666666666673,1.0,1,1,0.8442
3604,3604,3604,3604,Sreelal B S,"
Good purchase



  Nice product

",0.8,1.0,1,1,0.6908
3605,3605,3605,3605,Amazon Customer,"
Good product



  Good product

",0.6000000000000001,1.0,1,1,0.7003
3606,3606,3606,3606,RAJA,"
Fine



  Working fine

",0.5,1.0,1,1,0.3818
3607,3607,3607,3607,Arvind kumar,"
No



  Bahut hi Ghatiya hai

",0.0,0.0,0,0,-0.296
3608,3608,3608,3608,Rishika nayyar,"
open sealed



  box seal was open  and it has used remote which was not working

",0.39999999999999997,0.0,0,0,0.0
3609,3609,3609,3609,Gurwinder singh,"
Good 👍



  👍👍

",0.6000000000000001,1.0,1,1,0.4404
3610,3610,3610,3610,Abhinandan,"
Worth the money



  Good

",0.35000000000000003,1.0,1,1,0.5859
3611,3611,3611,3611,MAULIK PATEL,"
good



  good

",0.6000000000000001,1.0,1,1,0.7003
3612,3612,3612,3612,P VENKATACHALAM,"
Good Product



  Good

",0.6000000000000001,1.0,1,1,0.7003
3613,3613,3613,3613,sunit ahlawat,"
Very good product



  Like

",0.7800000000000001,1.0,1,1,0.7146
3614,3614,3614,3614,Nagashree  raj,"
batteries it comes with heated up and the remote stopped working im worried as  I had just buyed



  Remote isn’t working at all

",0.2,0.0,0,0,-0.4767
3615,3615,3615,3615,Neha Mehta,"
Good product



  Good quality easily control

",0.6777777777777779,1.0,1,1,0.802
3616,3616,3616,3616,Talluri Naveen,"
Remote missing



  Remote missing in this pack

",0.125,0.0,0,0,-0.5267
3617,3617,3617,3617,Tutu patra,"
It was nice product



  Stream quality is very nice

",1.0,1.0,1,1,0.7089
3618,3618,3618,3618,Rana B.,"
Strem time is little slow



  Pls try to increase streaming speed

",0.44999999999999996,0.0,0,1,0.323
3619,3619,3619,3619,rajani kaur,"
Must buy....I loved it



  M using it ...I loved the product..

",0.8,1.0,1,1,0.8316
3620,3620,3620,3620,Devang,"
Amazon fire stick 2021



  Good product working in HDMI port 1

",0.6000000000000001,1.0,1,1,0.296
3621,3621,3621,3621,Jamal,"
Awesome Product



  Eveything in new product is awesome

",0.8181818181818182,1.0,1,1,0.8481
3622,3622,3622,3622,vimal,"
Fire stick not working



  My amazon fire stick os not working

",0.0,0.0,0,0,-0.6506
3623,3623,3623,3623,Yuvraj Gupta,"
My fire stick is not working



  No image is displayed on the screen

",0.0,0.0,0,0,-0.1311
3624,3624,3624,3624,Shyamal,"
Excellent product



  Excellent product,  value for money

",1.0,1.0,1,1,0.8689
3625,3625,3625,3625,Dinesh Arde,"
Nice Product and very use full



  ""Isko laga dala toh life zingalala""

",0.6166666666666667,1.0,1,1,0.4215
3626,3626,3626,3626,Arghyadip Das,"
Volume Button



  It's Volume button not working 😔😔

",0.0,0.0,0,0,0.0201
3627,3627,3627,3627,bhavy,"
Power and volume not working



  Volume and power button not working

",0.0,0.0,0,0,0.0
3628,3628,3628,3628,Vivek Agarwal,"
Remote is not pairing



  Remote is not pairing since morning

",0.2,0.0,0,0,0.0
3629,3629,3629,3629,7007127580,"
Grt👍






                    The media could not be loaded.
                


",0.0,0.0,0,0,0.0
3630,3630,3630,3630,RAEES khan,"
To  Good  so nice



  Very nice beautiful

",0.9,1.0,1,1,0.9331
3631,3631,3631,3631,Barinder singh,"
Speed



  Very useful product

",0.0,1.0,1,1,0.4927
3632,3632,3632,3632,P.A.Mohamed Ashraf,"
Excellent



  Small size, easy to install

",0.7444444444444445,1.0,1,1,0.765
3633,3633,3633,3633,Sayed Junaid Hashmi,"
Remote is great



  Excellent product

",0.65,1.0,1,1,0.8316
3634,3634,3634,3634,Gayathri Vinod,"
A Cracker of device



  Excellent … loved it

",0.9,1.0,1,1,0.8225
3635,3635,3635,3635,Ashok Saini,"
Register



  Gff

",0.0,0.0,0,0,0.0
3636,3636,3636,3636,Vishal Babar,"
Very bad remote



  Bad

",0.5777777777777778,0.0,0,0,-0.8204
3637,3637,3637,3637,Amit Soni,"
Osm



  Osm

",0.0,0.0,1,0,0.0
3638,3638,3638,3638,Amazon Customer,"
Great



  Very useful

",0.375,1.0,1,1,0.807
3639,3639,3639,3639,ajay varshney,"
Velu for money



  Very good

",0.7800000000000001,1.0,1,1,0.4927
3640,3640,3640,3640,Vishal verma,"
Controls didn't working



  Alexa voice control didn't working

",0.0,0.0,0,0,0.0
3641,3641,3641,3641,alam,"
Awesome



  Each and every thing Great

",0.875,1.0,1,1,0.8481
3642,3642,3642,3642,jubin varghese,"
It's good



  It's good.. better version

",0.5666666666666668,1.0,1,1,0.8271
3643,3643,3643,3643,Paul MP,"
Quality product



  Nice product

",1.0,1.0,1,1,0.4215
3644,3644,3644,3644,Yuvraj Agrawal,"
Worth of money



  Very nice worth of money

",0.4000000000000001,1.0,1,1,0.7328
3645,3645,3645,3645,abhijeet,"
Fabulous product



  Most liked product

",0.7666666666666666,1.0,1,1,0.7574
3646,3646,3646,3646,bala,"
Great deal....



  Super product ....

",0.7083333333333333,1.0,1,1,0.8402
3647,3647,3647,3647,sachin burute,"
Very Nice product....



  worth for money...

",0.55,1.0,1,1,0.6436
3648,3648,3648,3648,Amazon Customer,"
Remote is not working after 1 week usage



  Remote not working

",0.2,0.0,0,0,0.0
3649,3649,3649,3649,Dibyanshu,"
Best



  Best product get it only in 2100🥰

",0.5333333333333333,1.0,1,1,0.9493
3650,3650,3650,3650,parag s.,"
Go for it



  Really nice better than android tv

",0.75,1.0,1,1,0.7408
3651,3651,3651,3651,Kanurkar Ashwini Rajesh,"
Fire TV Sticks of 3rd Generation



  Products is very good of purchase.

",0.39000000000000007,1.0,1,1,0.2006
3652,3652,3652,3652,Rakshitha,"
Really worth buying



  Very easy to setup and use.

",0.55,1.0,1,1,0.6582
3653,3653,3653,3653,Rakesh Bijewar,"
Great buy



  Very good product.

",0.7650000000000001,1.0,1,1,0.807
3654,3654,3654,3654,Saragadam Jagan Mohan Rao,"
Very good



  Very good product.

",0.7800000000000001,1.0,1,1,0.7684
3655,3655,3655,3655,Ajit Choudhary,"
Awesome product



  Very good and best product

",0.6933333333333334,1.0,1,1,0.9145
3656,3656,3656,3656,Miteshkumar Ganpatbhai sodha,"
Good for convert non android tv into smart tv



  Good product to convert your tv into smart tv.

",0.6214285714285714,1.0,1,1,0.8807
3657,3657,3657,3657,SHILADITYA PRADHAN,"
Perfect product



  Excellent product,working properly

",0.7000000000000001,1.0,1,1,0.8126
3658,3658,3658,3658,SANKAR,"
Good



  Video Clarity Good

",0.6000000000000001,1.0,1,1,0.8176
3659,3659,3659,3659,Munita Jha,"
Good product...



  Product was good extra HDMI conectar are not working...

",0.4333333333333334,1.0,0,1,0.7003
3660,3660,3660,3660,ARIF KHAN,"
Best android stick in the market ever



  Streaming quality is toooo goooood

",0.3,1.0,1,1,0.6369
3661,3661,3661,3661,reet,"
GUD



  NA

",0.0,0.0,0,0,0.0
3662,3662,3662,3662,Amazon Customer,"
Nice product



  Good quality and packing was amazing

",0.8333333333333334,1.0,1,1,0.8591
3663,3663,3663,3663,Jenny sowseelya,"
Good



  I like this very much very useful

",0.30000000000000004,1.0,1,1,0.8341
3664,3664,3664,3664,BAIJNATH CHOUDHARY,"
It is not working properly



  The remote is not working of mine

",0.15000000000000002,0.0,0,0,0.0
3665,3665,3665,3665,vinoth raj kannan,"
Awesome



  Good features and support

",0.8,1.0,1,1,0.8658
3666,3666,3666,3666,Amar,"
Best device



  Best device for normal tv

",0.4166666666666667,1.0,1,1,0.8555
3667,3667,3667,3667,Afifa,"
Good 👍



  I liked it..it works well

",0.7000000000000001,1.0,1,1,0.7783
3668,3668,3668,3668,ankur kumar,"
Hd quality videos



  Very nice product

",1.0,1.0,1,1,0.4754
3669,3669,3669,3669,sundararajan d,"
Worth fir cost



  Very good product

",0.44000000000000006,1.0,1,1,0.624
3670,3670,3670,3670,prakash john,"
Wow



  VERY GOOD PRODUCT

",0.8900000000000001,1.0,1,1,0.8576
3671,3671,3671,3671,Mateen,"
Great product



  Excellent product

",0.875,1.0,1,1,0.8316
3672,3672,3672,3672,NAGARAJAN,"
Alexa, the great



  Voice recognition

",0.75,1.0,1,1,0.6249
3673,3673,3673,3673,Anilkumar,"
Pairing isue



  Not pairing my panasonic smart tv

",0.6428571428571429,1.0,0,1,0.4019
3674,3674,3674,3674,umang,"
Awesome



  Awesome, made my antique TV smart

",0.8809523809523809,1.0,1,1,0.8979
3675,3675,3675,3675,Amazon Customer,"
Best product....



  Everything  is awesome...

",0.65,1.0,1,1,0.8519
3676,3676,3676,3676,sadik shaikh,"
Slim remote control



  Very good product

",0.4900000000000001,1.0,1,1,0.4927
3677,3677,3677,3677,Gulbuddin,"
Katarnak



  Very nice product

",1.0,1.0,1,1,0.4754
3678,3678,3678,3678,SATISHKUMAR MANIBHAI PATEL,"
Nice qwellty



  Very nice

",1.0,1.0,1,1,0.7089
3679,3679,3679,3679,ashok mishra,"
Overall very good experience



  Very good

",0.5200000000000001,1.0,1,1,0.7496
3680,3680,3680,3680,Rupesh khandelwal,"
Fire stick not working






                    The media could not be loaded.
                


",0.0,0.0,0,0,-0.34
