,Name,Review,Sug/Com,flair_sentiment
3558,Vijay S Mankar,"
Koi bhi Sound bar, Home theater ki barabari nahi kar sakta


Single sound bar me wo maja nahi milta, Please buy split sound bar,  which we can put in two different places, and it will give good Sorround sound, kitna bhi mahnga sound bar lo, wo aapki home theater ki barabari nahi kar sakta, single sound bar me woh maja nahi,Isase achcha mai 2000 ka f&d 2.1 sound home theater kharidtata
",0,0
3559,PRASHANT KUMAR SHRIVASTAV,"
The customer is being cheated while selling in relation to this product.


ग्राहक को बेवकूफ बनाया जा रहा है क्योंकि इस प्रोडक्ट के साथ कोई पावर एडेप्टर नहीं दिया। और ना हीं इसके संबंध में कोई जानकारी दी जा रही है। बेचते समय। महा घटिया प्रोडक्ट है, मत खरीदना नहीं तो पछताना पड़ेगा।The customer is being fooled because no power adapter was provided with this product.  Nor is any information being given regarding this.  While selling. This is a very poor product. Do not buy otherwise you will have to regret it.
",0,0
3560,Raj Chaudhary,"
Full volume kar k full bass mat use kare


Awesome soundbar love it but full bass or full volume don't use because the subwoofer bass speaker is not a smooth yea bass speak ko nuksaan hota hai full volume or bass bada ne se or bass halka halka fat ne lagta hai so 28 volume k upar aap full bass use kare us k upar kiya tho subwoofer fat sakta hai
",1,0
3561,Arvind,"
Worthless


Bass best.but sound speaker ka bhoot bekar hain dull hain ek dam..high volume mai sirf bass sunai dera hain,sound voice clear hi nai hain..or upr se jada bass se headche hone lgta hain kuki songs mai voice sunai deti hi nai h ache se means aap songs ka mja ni le pawo ge..mere liye worthless hain
",0,0
3562,Suhaginini shah,"
Boat company is cheating with customers


Soundbar liye hue ek saal bhi nahi hua or motherboard kharab ho gaya.Uske baad customer care mein call kiya toh dedh mahine se gol gol ghuma rahe hai or problem abhi tak resolve nahi hua. Don't buy.
",0,0
3563,VIJAY TYAGI,"
Osm soundbar


Sound Quality ekdm osm hai, bas to extra heavy h jaisa ki indian users ko psnd h purchase krne se pahle users ke negative reviews dekh kr thoda confuse tha bt nw m happy, prime sale me 6799 me lia h
",1,1
3564,sonu,"
Boat speaker service is very bad my remote is not working


Mera remotekharab ho chuka hai main complain lock kiya hai lagbhag do mahine Ho Gaye company abhi ne abhi tak send nahin ki
",0,0
3565,anurag k.,"
Ek dum bakwaas hai buy mat karna bhaiyo boat 2050 home theatre, volume bahut kum hai iski






                    The media could not be loaded.
                



 Dislike, achcha to kuch laga hi nahi, volume kum hai iski, ek dum useless, adjust karna pad raha jitna mahanga, utni value nahi is product 2050
",0,0
3566,Ashok,"
Boat bekar he


Charge for 10mins enjoy for 10 hours bas aise hi likh diya he boat  ki official website pe system nai he soundbar me customer support bhi bekar he boat ka call kat dete he fir utha te bhi nai he
",0,1
3567,Abhijit verma,"Boofer and is so good. But ther service is very bad.
Mujhe boat pe bharosha he but mera product means boofer ka awaz me problem tha.. toh maine complaint kiya. Or maano service bahot bekar he Boat company ka. 1.5 months ho gya mera boofer abhi tk thik nhi hua. 😭😭",0,0
3568,Sunil kumar,"ये सिर्फ TV के लिए है सिर्फ
बाजार मे 2000 में मस्त bass वाला वूफर मिल जाता हैं लेकिन फिर भी boat को देखा लुक अछी है मगर पावर ऑन करो फिर रिमोट से ऑन करो औऱ bass का तो नाम ही नही बकवास",0,1
3569,Omkar panikar,"Sound Bass quality 😘😘😘
Bhai Maja aa gaya...matlab ke Sound quality 😘😘😘...Bass❤❤❤...sab kuch hila diya is soundbar ne ghar me...mai Boat se bs yahi kahunga ke bhai kya kamal ki cheej banai hai",1,1
3570,Kailash D.,"यदि AUX में पूल पिन ऑडियो के लिये अलग अलग देना था
The media could not be loaded.
 इसका साउंड बहुत ही अच्छा है ,रिमोट कंट्रोल भी बेहतर है, कनेक्शन में ब्लू टूथ भी अच्छा है, AUX मेंकनेक्शन के लिये LR पोर्ट अलग अलग देना था ।",1,0
3571,Vansh sahu,"This price segment best soundbar
The media could not be loaded.
 Bahat hi aacha soundbar hai aap iss le sakte haiMera ko 1month hogya iss liye best soundbar experience ke liye hdmi cable se connect kra",1,1
3572,Nitish tyagi,"साउंड क्वालिटी बहुत बेकार है
मैंने 27/02/2021 को खरीदा था, लगभग 2 महीने तो सही चला ,लेकिन उसके बाद से स्पीकर में फटने जैसी आवाज आ रही है , आवाज बहुत ही परेशान कर रही है।अभी तक कोई समाधान नहीं मिल पाया है । जिसकी वजह से मैं बहुत परेशान हूं।",0,1
3573,Arvind jaiswal,"Mere home theatre system music note happy
The media could not be loaded.
 Service centre wale ka no hi ni diya jata kharab hone par kisko coll kare Mera Home theatre ka belututh note canet",1,0
3574,Sonu,"जमा टोप साउंड👌🏻
What a sound quality superrrrMusic lover बिना सोचे आर्डर करदे ऐक नम्बर की साउंड है जमा धासु",1,1
3575,NANDESHWAR kumar,"बहुत प्यार है प्यार soundbar।
कीमत के हिसाब से सब कुछ ठीक है, साउंड गुणवक्ता, बनावट मबजबूत, देखने मे आकर्षक है।मतलब प्यारा है।",1,1
3576,Gautam,"भाई भूल के भी मत लेना
भाई भूल के भी मत लेना comtomer services to bolkul bhi nhi hai sath me damage product nikal rha 2 month me kaam karna band kar de rha maine 3 liya tha",0,1
3577,Monty Munder,"Worst product
One of the worst product and company service. Always connectivity issue, never purchase it. इस प्रोडक्ट से तो हाथ जोड़ लो।",0,0
3578,Pushpraj,"बहियत है
सिर्फ 2 महीने में बुफर फट गया वारेंटी क्लेम की पर boat company यह बोलकर घुमा रही हैं की product के पार्ट्स उपलब्ध नही है बिलकुल न खरीदे",0,1
3579,NAVIN KUMAR,"Super 👍
All over goodMere taraf se haa hai",1,0
3580,Prateek kansal,"Bass very loud and vocals are very clear
Arey bhai kya bawal cheez bna diye boat kampaniSaala bass se poora room ka saamn kaampne lgaaMja aa gya yrrrTooo goodWorth it 😅😅",1,1
3581,JITENDRA KUMAR SHUKLA,"सम्पूर्णता लिए हुए... Product.. Boat avante soundbar 2050..
Boat avante soundbar 2050... जबरदस्त... सच में मजा आ गया... काफी है.. इसके specification.. For family... कोई भी नया व्यक्ति आँख मूँद कर खरीद सकता है... बहुत बहुत धन्यवाद amazon and boat को...",1,1
3582,Pankaj joshi,"Woofer not working
Sir woofer mai light nahi aa rahi hai please help me itni jaldi kharab ho gaya",0,0
3583,Bhupendrasinh.,"Best boat
Hume boat ka sowond bar pasnd aaye best",1,1
3584,dilavar m sora,"Best best best
Bahot hi badhiya sound quality hai.Premium product hai",1,1
3585,kamaliya kamlesh,"Paise wasool
Super bass,clear noisePaise wasoolThank amazon",1,1
3586,Ravi Shankhdhar,"2020 me liya tab accha tha ab accha nhi aaa raha hai ab mujhe wo quality Nahin a rahi hai
The media could not be loaded.
 Sounds thik hai par thodi base kam hai aur awaaz kam hai aur sab kuch thik",0,0
3587,Rohit paul,"Don't trust boat products .6 month hua ha spekr fat gya ha ha .
6 month bhe nahi hwa speaker fat gya haComny ma cll korti hu tu not recible dekhta haDon't Trust boat bar..",0,0
3588,santosh chowdhary,"No service after purchase
बहुत खराब सरबीस है भूल कर भि मत खरिदये vary vary bad sarvis { you say no sarvic } don't by any way",0,0
3589,Hemant,"कुछ खास नही है
वोकल साउंड कम है और क्लियर नही है। ब्लूएटूथ से कनेक्ट करने का तरीका थोड़ा मुश्किल है। धमक ठीक ठाक है। केवल आपके 10 X 12 के कमरे के लिए ही ठीक है।",1,1
3590,Bharat kumar,"फिर भी ठीक है । कुल मिला जुला के
Soundbar longe size but on it only two speaker and 1 * twiter doubtful 🙄",1,0
3591,Barun singh,"प्रोडक्ट डैमेज भी है और साउंड क्वालिटी सही नहीं है
The media could not be loaded.
 साउंड क्वालिटी में स्पीकर फट रहा है और प्रोडक्ट में थोड़ा डैमेजिंग है",0,0
3592,Kalu Chaure,"सर TV कनेक्ट करणे मे प्रो बल म हो रही है मदत चाही है
स र मेरा टीवी का आवाज अच्छा आस के और नाच ने के लीए",1,1
3593,ANOOP KAUSHAL,"Mind blowing purchase
The media could not be loaded.
 भाई साहब इतनी खतरनाक आवाज है कि दिल और मन दोनों खुश हो गए । BOAT को 10 में से पूरे 10 नंबर है।",1,0
3594,jitendrabajpai,"साउंड क्वालिटी सही नहीं है
जब इसका वाल्युम बढाओ तो आवाज वैठने लगती है इसीलिये मुजै पसंद नही आया है",0,1
3595,Suraj singh,"Best worthy
The media could not be loaded.
 Bhai ankh band karke k lelo bhut acha and awaj b achi hai",1,1
3596,sanjay kalra,"Awful ek dam bekar
Awful very bad sound even no sound mera chote wala speaker isse acha h 800rs ka liya tha",0,0
3597,anand kumar,"Achaa sound hai
Bass bikul nhi aa rha hai....1week achaa chala fir iske baad iska base chala gya.... Product ko pick-up krne nai aa rhe koi...",0,0
3598,Sweetheart,"The soundbar sound is not so good.. But bass is lit 🔥..
Jab songs sunte hai to soundbar ki awaaj फटती hai.. Baaki bass bilkul ok hai",1,0
3599,Surendra,"3month ke baad aawaj kharab aane lagi
Bad service boatBoat me complain krne ke baad bhi koi solution nhi aaya",0,0
3600,Yogeshchavda,"सायूं बार से हुफर कनेक्ट नहीं हो रहा है और टीवी में HDMI में सायूं बार कनेक्ट नहीं हो रहा।
Poor qualityसायूं बार से हुफर कनेक्ट नहीं हो रहा है और टीवी में HDMI में सायूं बार कनेक्ट नहीं हो रहा है। बहुत खराब प्रोडक्ट है",0,0
3601,dilip bhojwani,"Bekar
Sound achha nahi hai",0,0
3602,Shubham Arya,"bahut jaandar.. lelo turrant
bahut jaandar.. lelo turrant",1,0
3603,Aman Khan,"Is price range me boht sahi hai
4,499 price me sahi cheez hai..",1,0
3604,SHOBHIT RAJPUT,"Good experience
Achha hai koi bhi le sakta hai",1,1
3605,Irshad Qureshi,"Shandaar Awaaz,Unbelievable
Shandaar Awaaz,thanks to Aman Gupta",1,1
3606,Ashutosh Raut,"खराब डिमेज
120 w मिलेगा काय वपर वाले पैसे पेड करता हू",0,1
3607,Rajan raval,"Hona chahiye utna khus nhi
Tv se connect hone par voice acha nahi he par mp3 badita he bass acha he",1,0
3608,shishupal yadav,"power on karke Dekhen Sahi chal raha hai ki nahin
The media could not be loaded.
 Nice soundbar",1,1
3609,vishnu shankar tiwari,"6 months bhi nai huaa speaker 🔊 fatne lga sound ka
Very poor pls agr kuch ho skta hai to iski problem solve karne ka tarika btai",0,0
